family	name	degree	mode_mhz	freq_mhz	grid_offset	stencil_member	response_class	epsilon	attenuation	threshold	n	nnz_a	max_abs_a	factor_info	solve_info	finite	min_abs_diag_u	max_abs_diag_u	max_abs_u	max_abs_l	growth_u_over_a	nonidentity_pivots	pivot_fraction	max_pivot_displacement	residual	solution_vs_threshold1	solution_abs_vs_threshold1	transfer_norm	transfer_abs_error_vs_threshold1	transfer_relative_error_vs_threshold1	local_response_scale	local_response_normalized_error	transfer_max_row	transfer_max_col	transfer_re	transfer_im	threshold1_transfer_re	threshold1_transfer_im	lapack_transfer_re	lapack_transfer_im	transfer_component_abs_error_vs_threshold1	lapack_factor_info	lapack_solve_info	lapack_finite	lapack_residual	lapack_solution_vs_threshold1	lapack_solution_abs_vs_threshold1	lapack_transfer_abs_error_vs_threshold1	lapack_transfer_relative_error_vs_threshold1	solution_vs_lapack	transfer_abs_error_vs_lapack	transfer_relative_error_vs_lapack
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.32294014437366447	0	1	425	7159	3255325025375599	0	0	1	719.74023191427716	2047829150704847	3247961418497033	0.99997423817199127	0.99773798105529676	398	0.93647058823529417	239	8.3571896459942549e-21	0	0	2.976423722616656e-15	0	0	3.4533268421344851e-15	0	0	2	-1.014962832558435e-15	1.0730004552363583e-15	-1.014962832558435e-15	1.0730004552363583e-15	-1.0149628331332779e-15	1.0730004524638424e-15	0	0	0	1	1.7146644584495209e-20	4.6986413761919563e-09	5.512489200863028e-20	5.8704714519597999e-24	1.9723238352632489e-09	4.6986413860004498e-09	5.8704714519597999e-24	1.9723238377943062e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.32294014437366447	0	0.10000000000000001	425	7159	3255325025375599	0	0	1	104.45362498194919	2047829150704847	3247961418497033	9.9784336049141906	0.99773798105529676	259	0.60941176470588232	235	1.9825658974636237e-20	1.0845816539107615e-08	1.2724411539326176e-19	2.9764237143326592e-15	1.3287724150834104e-23	4.464325441927502e-09	3.4533268421344851e-15	3.8478038014557066e-09	0	2	-1.0149628340088297e-15	1.0730004490736286e-15	-1.014962832558435e-15	1.0730004552363583e-15	-1.0149628331332779e-15	1.0730004524638424e-15	6.3311043425582961e-24	0	0	1	1.7146644584495209e-20	4.6986413761919563e-09	5.512489200863028e-20	5.8704714519597999e-24	1.9723238352632489e-09	6.5695204444361206e-09	7.4572087654702466e-24	2.5054257961914599e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.32294014437366447	0	0.01	425	7159	3255325025375599	0	0	1	104.45362498194919	2047829150704847	3247961418497033	99.862590049938063	0.99773798105529676	219	0.51529411764705879	384	1.5416108723309866e-20	1.1578248207028541e-08	1.3583707096599892e-19	2.9764237136225349e-15	1.3894240926202206e-23	4.6680991085460762e-09	3.4533268421344851e-15	4.0234364024501776e-09	0	2	-1.0149628338434874e-15	1.0730004487660003e-15	-1.014962832558435e-15	1.0730004552363583e-15	-1.0149628331332779e-15	1.0730004524638424e-15	6.5967335033352188e-24	0	0	1	1.7146644584495209e-20	4.6986413761919563e-09	5.512489200863028e-20	5.8704714519597999e-24	1.9723238352632489e-09	7.0810097257802936e-09	8.0386908658551495e-24	2.7007884714425208e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.32294014437366447	0	1	425	7159	3255324888414224	0	0	1	719.73467147342615	2047829150704847	3247961281845467.5	0.99965979878096034	0.99773798105529687	398	0.93647058823529417	269	1.1465643375874129e-20	0	0	3.4533268421344851e-15	0	0	3.4533268421344851e-15	0	0	2	-4.5489148196949174e-16	1.5247249528013701e-15	-4.5489148196949174e-16	1.5247249528013701e-15	-4.5489148740297554e-16	1.5247249502847497e-15	0	0	0	1	1.6433764175556605e-20	6.1512374611117003e-09	8.4976193375409519e-20	1.2236771123664377e-23	3.5434732022355827e-09	6.1512374906659322e-09	1.2236771123664377e-23	3.5434732054601437e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.32294014437366447	0	0.10000000000000001	425	7159	3255324888414224	0	0	1	104.45364014587952	2047829150704847	3247961281845467.5	9.9785893658736775	0.99773798105529687	259	0.60941176470588232	235	1.1750663058180686e-20	1.1951836990674794e-08	1.6510850340793097e-19	3.4533268352784878e-15	2.2862070661480074e-23	6.6203031762117064e-09	3.4533268421344851e-15	6.6203031762117064e-09	0	2	-4.5489149198157058e-16	1.5247249477751079e-15	-4.5489148196949174e-16	1.5247249528013701e-15	-4.5489148740297554e-16	1.5247249502847497e-15	1.1202902928708268e-23	0	0	1	1.6433764175556605e-20	6.1512374611117003e-09	8.4976193375409519e-20	1.2236771123664377e-23	3.5434732022355827e-09	6.4512433915981412e-09	1.0696815413346587e-23	3.0975392460879951e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.32294014437366447	0	0.01	425	7159	3255324888414224	0	0	1	104.45364014587952	2047829150704847	3247961281845467.5	99.85968926257911	0.99773798105529687	217	0.51058823529411768	384	1.4669012199249068e-20	1.0093011786755677e-08	1.3942978575511436e-19	3.4533268363615185e-15	1.9710584775427494e-23	5.7077090227707706e-09	3.4533268421344851e-15	5.7077090227707706e-09	0	2	-4.5489149062699031e-16	1.5247249485283634e-15	-4.5489148196949174e-16	1.5247249528013701e-15	-4.5489148740297554e-16	1.5247249502847497e-15	9.6545775450981456e-24	0	0	1	1.6433764175556605e-20	6.1512374611117003e-09	8.4976193375409519e-20	1.2236771123664377e-23	3.5434732022355827e-09	4.2922444595853183e-09	7.5369272354077858e-24	2.1825119911348588e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.335693359375	1	1	flank	0.32294014437366447	0	1	425	7159	3255324737035862.5	0	0	1	719.72852570125224	2047829150704847	3247961130809526.5	0.99869009049827828	0.99773798105529687	398	0.93647058823529417	269	1.3683090493628432e-20	0	0	3.1657503151846757e-15	0	0	3.4533268421344851e-15	0	0	2	2.9046623431414495e-16	1.281684968403401e-15	2.9046623431414495e-16	1.281684968403401e-15	2.9046622219604785e-16	1.2816849760022066e-15	0	0	0	1	7.4394827600390901e-21	1.5130994311181141e-08	1.9116190120906509e-19	3.1788861774232222e-23	1.0041493677424716e-08	1.5130994351858144e-08	3.1788861774232222e-23	1.0041493649045625e-08
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.335693359375	1	1	flank	0.32294014437366447	0	0.10000000000000001	425	7159	3255324737035862.5	0	0	1	104.45365690614076	2047829150704847	3247961130809526.5	9.9793562850482154	0.99773798105529687	258	0.60705882352941176	239	1.0681870300406096e-20	1.0552817854865365e-08	1.333221520517219e-19	3.1657503215541299e-15	2.2223097878477195e-23	7.0198517463247249e-09	3.4533268421344851e-15	6.4352720997417096e-09	0	2	2.9046622577932955e-16	1.2816849743586329e-15	2.9046623431414495e-16	1.281684968403401e-15	2.9046622219604785e-16	1.2816849760022066e-15	1.0407106256526443e-23	0	0	1	7.4394827600390901e-21	1.5130994311181141e-08	1.9116190120906509e-19	3.1788861774232222e-23	1.0041493677424716e-08	1.0800852066201373e-08	9.919331842606764e-24	3.1333272769473845e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.335693359375	1	1	flank	0.32294014437366447	0	0.01	425	7159	3255324737035862.5	0	0	1	104.45365690614076	2047829150704847	3247961130809526.5	99.856484792317062	0.99773798105529687	216	0.50823529411764701	384	1.0504322001491575e-20	9.6306479514878595e-09	1.2167164526135468e-19	3.1657503206703268e-15	1.9388409281499662e-23	6.1244278136851828e-09	3.4533268421344851e-15	5.614414785458239e-09	0	2	2.9046622684561375e-16	1.2816849734411565e-15	2.9046623431414495e-16	1.281684968403401e-15	2.9046622219604785e-16	1.2816849760022066e-15	9.008770090581378e-24	0	0	1	7.4394827600390901e-21	1.5130994311181141e-08	1.9116190120906509e-19	3.1788861774232222e-23	1.0041493677424716e-08	6.3472508487358416e-09	1.2561634921440978e-23	3.9679803001793963e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.3662109375	2	1	antiresonance	0.32294014437366447	0	1	425	7159	3255324571240514	0	0	1	719.72179459122879	2047829150704847	3247960965389211	0.99878191953258877	0.9977379810552971	397	0.9341176470588235	269	1.0575870228233876e-20	0	0	2.4863873416194094e-15	0	0	3.4533268421344851e-15	0	1	2	1.0682064983083192e-15	6.2814783117044576e-18	1.0682064983083192e-15	6.2814783117044576e-18	1.0682064981802915e-15	6.2814782135977103e-18	0	0	0	1	1.5791882633714964e-20	2.4205773192104366e-09	2.3813239216707742e-20	2.4204576161060701e-24	9.7348372700835956e-10	2.4205773204379139e-09	2.4204576161060701e-24	9.7348372650430444e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.3662109375	2	1	antiresonance	0.32294014437366447	0	0.10000000000000001	425	7159	3255324571240514	0	0	1	104.45367526277117	2047829150704847	3247960965389211	9.9795332673287209	0.9977379810552971	258	0.60705882352941176	239	1.308990674458822e-20	8.0441694741940264e-09	7.9137208495039665e-20	2.4863873438626162e-15	5.5011473004047045e-24	2.2125061563504226e-09	3.4533268421344851e-15	1.5929993168571532e-09	1	2	1.0682064980156848e-15	6.2814780882779988e-18	1.0682064983083192e-15	6.2814783117044576e-18	1.0682064981802915e-15	6.2814782135977103e-18	3.6817700930752198e-25	0	0	1	1.5791882633714964e-20	2.4205773192104366e-09	2.3813239216707742e-20	2.4204576161060701e-24	9.7348372700835956e-10	8.4617576955723309e-09	3.2200801990833799e-24	1.2950838928092354e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.3662109375	2	1	antiresonance	0.32294014437366447	0	0.01	425	7159	3255324571240514	0	0	1	104.45367526277117	2047829150704847	3247960965389211	99.852977138790479	0.9977379810552971	215	0.50588235294117645	384	1.3311410050919864e-20	3.1948339908506126e-09	3.1430248262679291e-20	2.4863873425156785e-15	3.5844092535563065e-24	1.4416133775929475e-09	3.4533268421344851e-15	1.0379582985955653e-09	1	2	1.0682064981546874e-15	6.2814781957366506e-18	1.0682064983083192e-15	6.2814783117044576e-18	1.0682064981802915e-15	6.2814782135977103e-18	1.9248707990778383e-25	0	0	1	1.5791882633714964e-20	2.4205773192104366e-09	2.3813239216707742e-20	2.4204576161060701e-24	9.7348372700835956e-10	1.0537006515653682e-09	1.4901627775037176e-24	5.9932849230223941e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.244140625	-2	1	antiresonance	0.032294014437366445	1	1	425	7159	3226600064125745	0	0	1	919.86731092703099	2029759060924047.8	3219301433668753	0.99973954616046423	0.99773798105995837	401	0.94352941176470584	239	1.2857006690283194e-20	0	0	2.7424376858947332e-15	0	0	2.4677051635408816e-14	0	0	2	-1.6206496316841477e-15	1.1597324284120137e-16	-1.6206496316841477e-15	1.1597324284120137e-16	-1.6206496336383771e-15	1.1597324313186457e-16	0	0	0	1	1.8583565200996623e-20	5.3030971610052451e-09	6.4798294404638294e-20	3.7167740238391859e-24	1.3552811219579528e-09	5.3030971328860806e-09	3.7167740238391859e-24	1.3552811206145509e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.244140625	-2	1	antiresonance	0.032294014437366445	1	0.10000000000000001	425	7159	3226600064125745	0	0	1	104.70842239716259	2029759060924047.8	3219301433668753	9.9784926942231973	0.99773798105995837	260	0.61176470588235299	235	1.3166837563537067e-20	9.5752835151530331e-09	1.1699993822197903e-19	2.742437686889361e-15	1.2111634682408704e-24	4.4163755277659942e-10	2.4677051635408816e-14	4.9080558169395971e-11	0	2	-1.6206496319767317e-15	1.1597324283845983e-16	-1.6206496316841477e-15	1.1597324284120137e-16	-1.6206496336383771e-15	1.1597324313186457e-16	2.9259681774401405e-25	0	0	1	1.8583565200996623e-20	5.3030971610052451e-09	6.4798294404638294e-20	3.7167740238391859e-24	1.3552811219579528e-09	9.9423202083516887e-09	3.809135802091256e-24	1.388959835954398e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.244140625	-2	1	antiresonance	0.032294014437366445	1	0.01	425	7159	3226600064125745	0	0	1	104.70842239716259	2029759060924047.8	3219301433668753	98.220711814643224	0.99773798105995837	216	0.50823529411764701	372	1.0953496888668109e-20	3.8921276987591831e-09	4.755772501004634e-20	2.7424376896718347e-15	4.3935363869946168e-24	1.6020551386060774e-09	2.4677051635408816e-14	1.7804138241095149e-10	0	2	-1.6206496340568545e-15	1.1597324319198977e-16	-1.6206496316841477e-15	1.1597324284120137e-16	-1.6206496336383771e-15	1.1597324313186457e-16	2.3984974984587819e-24	0	0	1	1.8583565200996623e-20	5.3030971610052451e-09	6.4798294404638294e-20	3.7167740238391859e-24	1.3552811219579528e-09	1.6562821724613788e-09	1.1429071186683795e-24	4.1674861872480838e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.032294014437366445	1	1	425	7159	3227006764432025.5	0	0	1	916.89043761261837	2030014981198686.8	3219707214011023.5	0.99973954616252059	0.99773798105989198	399	0.93882352941176472	241	8.5081479648643825e-21	0	0	4.9580291910257787e-15	0	0	2.4677051635408816e-14	0	0	2	-2.716064952617482e-15	4.0544532388037003e-16	-2.716064952617482e-15	4.0544532388037003e-16	-2.7160649650133808e-15	4.0544532770221672e-16	0	0	0	1	1.6914964529877645e-20	8.3517844045113008e-09	1.8653630290537545e-19	2.4394745703094395e-23	4.9202505195511582e-09	8.3517843636767474e-09	2.4394745703094395e-23	4.9202504955835322e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.032294014437366445	1	0.10000000000000001	425	7159	3227006764432025.5	0	0	1	104.70468920868157	2030014981198686.8	3219707214011023.5	9.9786259805899107	0.99773798105989198	260	0.61176470588235299	235	1.4087834968146104e-20	8.3049702215157943e-09	1.8549071262232161e-19	4.9580291843006393e-15	7.1832648330860205e-24	1.4488145503636814e-09	2.4677051635408816e-14	2.9109088635122185e-10	0	2	-2.7160649519734982e-15	4.0544532356839432e-16	-2.716064952617482e-15	4.0544532388037003e-16	-2.7160649650133808e-15	4.0544532770221672e-16	7.1557251503552162e-25	0	0	1	1.6914964529877645e-20	8.3517844045113008e-09	1.8653630290537545e-19	2.4394745703094395e-23	4.9202505195511582e-09	1.0174963250481501e-08	3.1247411901156249e-23	6.3023855941595131e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.032294014437366445	1	0.01	425	7159	3227006764432025.5	0	0	1	104.70468920868157	2030014981198686.8	3219707214011023.5	98.513984050982913	0.99773798105989198	215	0.50588235294117645	372	8.8890695158587254e-21	9.9741431567378599e-09	2.2277152989028808e-19	4.9580292193971604e-15	2.8824762477993143e-23	5.8137540880491503e-09	2.4677051635408816e-14	1.1680796759622946e-09	0	2	-2.7160649684291319e-15	4.0544532877447506e-16	-2.716064952617482e-15	4.0544532388037003e-16	-2.7160649650133808e-15	4.0544532770221672e-16	1.6551753291192024e-23	0	0	1	1.6914964529877645e-20	8.3517844045113008e-09	1.8653630290537545e-19	2.4394745703094395e-23	4.9202505195511582e-09	2.7242160745038582e-09	7.6911417063251046e-24	1.5512497753706484e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.032294014437366445	1	1	425	7159	3227370542911973.5	0	0	1	914.23011378152808	2030243909685392.5	3220070169616967	0.99869620188560559	0.99773798105983225	398	0.93647058823529417	270	9.540357802439093e-21	0	0	2.4677051635408816e-14	0	0	2.4677051635408816e-14	0	0	2	-7.2313944803735597e-15	9.8081168791971915e-15	-7.2313944803735597e-15	9.8081168791971915e-15	-7.2313944784134675e-15	9.8081168932659988e-15	0	0	0	1	1.6522239408895302e-20	2.8764119164889557e-09	3.1185586373598867e-19	3.9472020970764344e-23	1.5995436389218556e-09	2.8764119234730682e-09	3.9472020970764344e-23	1.5995436386259789e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.032294014437366445	1	0.10000000000000001	425	7159	3227370542911973.5	0	0	1	104.70135618908152	2030243909685392.5	3220070169616967	9.9787731300919766	0.99773798105983225	261	0.61411764705882355	237	1.3417294158044585e-20	7.0671399176899758e-09	7.6620772238507495e-19	2.4677051715521257e-14	1.5032117883402082e-22	6.0915372328486232e-09	2.4677051635408816e-14	6.0915372328486232e-09	0	2	-7.2313944593864517e-15	9.8081169523358024e-15	-7.2313944803735597e-15	9.8081168791971915e-15	-7.2313944784134675e-15	9.8081168932659988e-15	7.6090177447460398e-23	0	0	1	1.6522239408895302e-20	2.8764119164889557e-09	3.1185586373598867e-19	3.9472020970764344e-23	1.5995436389218556e-09	6.1231538557418981e-09	1.2678244303919651e-22	5.1376657507101126e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.032294014437366445	1	0.01	425	7159	3227370542911973.5	0	0	1	104.70135618908152	2030243909685392.5	3220070169616967	98.855143227652192	0.99773798105983225	213	0.50117647058823533	372	1.2925346313296437e-20	2.0994045099574749e-08	2.2761399472408705e-18	2.467705192972288e-14	5.0387231766271998e-22	2.0418659615710307e-08	2.4677051635408816e-14	2.0418659615710307e-08	0	2	-7.2313944055274183e-15	9.8081171175956587e-15	-7.2313944803735597e-15	9.8081168791971915e-15	-7.2313944784134675e-15	9.8081168932659988e-15	2.498715150283694e-22	0	0	1	1.6522239408895302e-20	2.8764119164889557e-09	3.1185586373598867e-19	3.9472020970764344e-23	1.5995436389218556e-09	2.1516379286316662e-08	4.8390936152268134e-22	1.9609691165001819e-08
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.335693359375	1	1	flank	0.032294014437366445	1	1	425	7159	3227699593094443.5	0	0	1	911.82543653668063	2030451000691930	3220398475481518.5	0.99869612927436813	0.99773798105977851	399	0.93882352941176472	271	1.6383223952655992e-20	0	0	6.6506591504059494e-15	0	0	2.4677051635408816e-14	0	0	2	2.8129807637113741e-15	6.8563411539911028e-16	2.8129807637113741e-15	6.8563411539911028e-16	2.8129807624137752e-15	6.8563411476429823e-16	0	0	0	1	1.9131489544871536e-20	2.8379315519712947e-09	8.0975243293218806e-20	6.3240133519870307e-24	9.5088519934163509e-10	2.8379315514424752e-09	6.3240133519870307e-24	9.5088519913171071e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.335693359375	1	1	flank	0.032294014437366445	1	0.10000000000000001	425	7159	3227699593094443.5	0	0	1	104.69834691295596	2030451000691930	3220398475481518.5	9.979529215131075	0.99773798105977851	260	0.61176470588235299	241	1.2419016669813015e-20	8.4051036696720926e-09	2.398244291986744e-19	6.650659162214103e-15	1.1987120723424014e-23	1.8023958907429999e-09	2.4677051635408816e-14	4.857598428097396e-10	0	2	2.8129807675723773e-15	6.8563411716952852e-16	2.8129807637113741e-15	6.8563411539911028e-16	2.8129807624137752e-15	6.8563411476429823e-16	4.2475553350215514e-24	0	0	1	1.9131489544871536e-20	2.8379315519712947e-09	8.0975243293218806e-20	6.3240133519870307e-24	9.5088519934163509e-10	6.7070234834413961e-09	1.0666033956603016e-23	1.6037559154715154e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.335693359375	1	1	flank	0.032294014437366445	1	0.01	425	7159	3227699593094443.5	0	0	1	104.69834691295596	2030451000691930	3220398475481518.5	99.247965417974996	0.99773798105977851	212	0.49882352941176472	372	1.0051480007309391e-20	2.3935162517854568e-09	6.8294656606489201e-20	6.6506591745423826e-15	2.4701080767718365e-23	3.7140800947843848e-09	2.4677051635408816e-14	1.0009737440543776e-09	0	2	2.8129807730930487e-15	6.8563412001336055e-16	2.8129807637113741e-15	6.8563411539911028e-16	2.8129807624137752e-15	6.8563411476429823e-16	1.0455004771840506e-23	0	0	1	1.9131489544871536e-20	2.8379315519712947e-09	8.0975243293218806e-20	6.3240133519870307e-24	9.5088519934163509e-10	2.3677764309547371e-09	2.338720662409494e-23	3.5165246165869561e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.3662109375	2	1	antiresonance	0.032294014437366445	1	1	425	7159	3227999964778112	0	0	1	909.63149499270355	2030640059968525.2	3220698167718591.5	0.99871474179059871	0.99773798105972955	397	0.9341176470588235	269	1.0389377994477261e-20	0	0	3.2120321516381271e-15	0	0	2.4677051635408816e-14	0	0	0	1.2741542023085411e-15	6.3029823333894096e-17	1.2741542023085411e-15	6.3029823333894096e-17	1.2741542012927435e-15	6.302982326164394e-17	0	0	0	1	2.3022451484285903e-20	7.6746722152582518e-10	1.0354718704182867e-20	1.7304947964057573e-24	5.3875388374403725e-10	7.6746722127910791e-10	1.7304947964057573e-24	5.3875388380154171e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.3662109375	2	1	antiresonance	0.032294014437366445	1	0.10000000000000001	425	7159	3227999964778112	0	0	1	104.69560500351574	2030640059968525.2	3220698167718591.5	9.9796972297950131	0.99773798105972955	260	0.61176470588235299	241	6.8007567863944079e-21	6.87721378933337e-09	9.2787825016808632e-20	3.2120321510073287e-15	4.614193393246989e-24	1.4365339994787298e-09	2.4677051635408816e-14	1.8698317211551061e-10	0	0	1.2741541997059801e-15	6.3029823083951616e-17	1.2741542023085411e-15	6.3029823333894096e-17	1.2741542012927435e-15	6.302982326164394e-17	2.6145353210999905e-24	0	0	1	2.3022451484285903e-20	7.6746722152582518e-10	1.0354718704182867e-20	1.7304947964057573e-24	5.3875388374403725e-10	7.0955756990433696e-09	2.9189628225195087e-24	9.0875890558642282e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.3662109375	2	1	antiresonance	0.032294014437366445	1	0.01	425	7159	3227999964778112	0	0	1	104.69560500351574	2030640059968525.2	3220698167718591.5	99.695836891474301	0.99773798105972955	211	0.49647058823529411	372	1.0061203393623623e-20	1.2918601858408184e-09	1.7429863392628224e-20	3.2120321437702639e-15	7.9088491066858212e-24	2.4622571423054812e-09	2.4677051635408816e-14	3.2049408590358118e-10	0	0	1.2741541982481601e-15	6.3029822748787938e-17	1.2741542023085411e-15	6.3029823333894096e-17	1.2741542012927435e-15	6.302982326164394e-17	4.102321738455859e-24	0	0	1	2.3022451484285903e-20	7.6746722152582518e-10	1.0354718704182867e-20	1.7304947964057573e-24	5.3875388374403725e-10	1.1326010873039633e-09	7.580751529133312e-24	2.3601107249428652e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.244140625	-2	1	antiresonance	0.032294014437366445	0	1	425	7159	3255325124518956	0	0	1	719.74425691034833	2047829150704847	3247961517416125.5	0.99973954630551709	0.99773798105529665	401	0.94352941176470584	239	6.9611621761742607e-21	0	0	2.6939435356896548e-15	0	0	2.2118682400110638e-14	0	0	2	-1.5889110381998713e-15	1.0424193395331856e-16	-1.5889110381998713e-15	1.0424193395331856e-16	-1.5889110325378815e-15	1.042419331593476e-16	0	0	0	1	1.3153610956297722e-20	8.2186981934133994e-09	9.7670572500255366e-20	1.0993333667444083e-23	4.0807587545185009e-09	8.2186982609303394e-09	1.0993333667444083e-23	4.0807587664362925e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.244140625	-2	1	antiresonance	0.032294014437366445	0	0.10000000000000001	425	7159	3255325124518956	0	0	1	104.45361400530801	2047829150704847	3247961517416125.5	9.9783157975850756	0.99773798105529665	259	0.60941176470588232	235	1.3411928999089715e-20	7.2510105898013527e-09	8.6170624452286614e-20	2.6939435278599922e-15	8.1684658176026205e-24	3.0321592525551867e-09	2.2118682400110638e-14	3.6930164599505086e-10	0	2	-1.5889110342944641e-15	1.042419334543879e-16	-1.5889110381998713e-15	1.0424193395331856e-16	-1.5889110325378815e-15	1.042419331593476e-16	3.9371483345780932e-24	0	0	1	1.3153610956297722e-20	8.2186981934133994e-09	9.7670572500255366e-20	1.0993333667444083e-23	4.0807587545185009e-09	8.7095604984631336e-09	6.2698391024317927e-24	2.3273832720245442e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.244140625	-2	1	antiresonance	0.032294014437366445	0	0.01	425	7159	3255325124518956	0	0	1	104.45361400530801	2047829150704847	3247961517416125.5	99.864692385732738	0.99773798105529665	215	0.50588235294117645	384	9.3569506186087428e-21	1.6163503687709116e-08	1.9208621872180846e-19	2.6939435178876726e-15	2.0711706716610474e-23	7.6882482658673239e-09	2.2118682400110638e-14	9.363897153524331e-10	0	2	-1.5889110266909208e-15	1.0424193236027024e-16	-1.5889110381998713e-15	1.0424193395331856e-16	-1.5889110325378815e-15	1.042419331593476e-16	1.1618680836696715e-23	0	0	1	1.3153610956297722e-20	8.2186981934133994e-09	9.7670572500255366e-20	1.0993333667444083e-23	4.0807587545185009e-09	8.2327805697121313e-09	9.9698734244005759e-24	3.7008472232010336e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.032294014437366445	0	1	425	7159	3255325001974566	0	0	1	719.7392817732009	2047829150704847	3247961395148934	0.99973954630551709	0.99773798105529699	399	0.93882352941176472	241	9.9462436414493568e-21	0	0	4.7341791672361896e-15	0	0	2.2118682400110638e-14	0	0	2	-2.6190685257286713e-15	3.5175858535268855e-16	-2.6190685257286713e-15	3.5175858535268855e-16	-2.6190685505929245e-15	3.5175859245155973e-16	0	0	0	1	1.7203805742939595e-20	1.5588337338028511e-08	3.3235101256854871e-19	4.9086080497598975e-23	1.0368445883355825e-08	1.558833709886898e-08	4.9086080497598975e-23	1.036844577681682e-08
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.032294014437366445	0	0.10000000000000001	425	7159	3255325001974566	0	0	1	104.45362757299179	2047829150704847	3247961395148934	9.9784563800465111	0.99773798105529699	259	0.60941176470588232	235	1.5808078721547486e-20	1.0502218605998911e-08	2.2391246174824129e-19	4.7341791999877617e-15	3.3048242127024098e-23	6.9807755388179866e-09	2.2118682400110638e-14	1.4941324952908945e-09	0	2	-2.6190685429444979e-15	3.5175859021254751e-16	-2.6190685257286713e-15	3.5175858535268855e-16	-2.6190685505929245e-15	3.5175859245155973e-16	1.7888625344214178e-23	0	0	1	1.7203805742939595e-20	1.5588337338028511e-08	3.3235101256854871e-19	4.9086080497598975e-23	1.0368445883355825e-08	9.7326529690055627e-09	1.6049728725060244e-23	3.3901819076091523e-09
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.274658203125	-1	1	flank	0.032294014437366445	0	0.01	425	7159	3255325001974566	0	0	1	104.45362757299179	2047829150704847	3247961395148934	99.862096363387337	0.99773798105529699	219	0.51529411764705879	384	6.8689782222449505e-21	1.6070138035235031e-08	3.4262324020261345e-19	4.7341792153509462e-15	4.853951557098084e-23	1.0252995050738262e-08	2.2118682400110638e-14	2.1945030310999921e-09	0	2	-2.6190685502422064e-15	3.5175859229353536e-16	-2.6190685257286713e-15	3.5175858535268855e-16	-2.6190685505929245e-15	3.5175859245155973e-16	2.5477220378010081e-23	0	0	1	1.7203805742939595e-20	1.5588337338028511e-08	3.3235101256854871e-19	4.9086080497598975e-23	1.0368445883355825e-08	1.6371849520885786e-09	1.1593862688684282e-24	2.4489699607888367e-10
spheroidal	spheroidal_0S2	2	0.31086219999999998	0.30517578125	0	1	resonance	0.032294014437366445	0	1	425	7159	3255324865013189.5	0	0	1	719.73372130808264	2047829150704847	3247961258497366.5	0.99869009049827828	0.99773798105529687	398	0.93647058823529417	270	1.0749235931279436e-20	0	0	2.2118682400110638e-14	0	0	2.2118682400110638e-14	0	0	2	-8.0585363781287123e-15	7.5039824191706899e-15	-8.0585363781287123e-15	7.5039824191706899e-15	-8.0585363429444936e-15	7.5039818551190894e-15	0	0	0	1	2.5355499653302606e-20	5.4590884121139984e-08	5.3028333283897263e-18	1.1452076428059978e-21	5.177558147859067e-08	5.4590886397858581e-08	1.1452076428059978e-21	5.1775583442309166e-08
