config	kind	threshold	panel	relax	maxsuper	system	family	freq	n	nnz_a	factor_s	solve_s	nnz_l	nnz_u	nonidentity_pivots	pivot_fraction	max_pivot_displacement	factor_info	solve_info	discrepancy	residual	finite	repeats
panel_1	perf	1	1	1	128	radial_small	radial	0.5	104	1024	6.4102750000000002e-05	1.124175e-05	564	930	99	0.95192307692307687	101	0	0	9.7039133366560628e-12	8.2185689373568296e-23	1	4
panel_1	perf	1	1	1	128	radial_small	radial	0.14999999999999999	104	1024	6.4403250000000004e-05	1.11815e-05	564	930	100	0.96153846153846156	102	0	0	1.3838168157798851e-11	8.0682415136432631e-23	1	4
panel_1	perf	1	1	1	128	toroidal_small	toroidal	0.17999999999999999	37	181	1.1559750000000001e-05	3.1772499999999999e-06	109	109	19	0.51351351351351349	2	0	0	4.3198070020243404e-29	6.5754941000312686e-17	1	4
panel_1	perf	1	1	1	128	toroidal_small	toroidal	0.40999999999999998	37	181	1.098875e-05	3.0697500000000001e-06	109	109	19	0.51351351351351349	2	0	0	2.1141921283097683e-27	6.4297175192361693e-17	1	4
panel_1	perf	1	1	1	128	toroidal_small	toroidal	0.67000000000000004	37	181	1.0936250000000001e-05	3.0620000000000001e-06	109	109	19	0.51351351351351349	2	0	0	1.0255191767873153e-29	1.0159470478252061e-16	1	4
panel_1	perf	1	1	1	128	toroidal_small	toroidal	1.05	37	181	1.088875e-05	3.405e-06	109	109	19	0.51351351351351349	2	0	0	2.1002096056168691e-27	4.2424549082445647e-17	1	4
panel_1	perf	1	1	1	128	toroidal_small	toroidal	0.20000000000000001	37	181	1.1354250000000001e-05	3.0495000000000002e-06	109	109	19	0.51351351351351349	2	0	0	2.3704655635604573e-27	6.5165762564955725e-17	1	4
panel_1	perf	1	1	1	128	toroidal_small	toroidal	0.10000000000000001	37	181	1.090375e-05	3.0369999999999999e-06	109	109	19	0.51351351351351349	2	0	0	3.4726307305027952e-29	6.4993180567339042e-17	1	4
panel_1	perf	1	1	1	128	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.00012758250000000001	2.0352749999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	2.3551379780459716e-14	5.7717963992612121e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.00012319825000000001	2.0004999999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	2.1081172559305418e-14	3.979038561764886e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.00012344375	2.0052500000000002e-05	1236	1805	152	0.96202531645569622	61	0	0	1.8130556995993834e-14	3.1860005223237145e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_small	spheroidal	1.05	158	1906	0.0001255695	2.0445499999999999e-05	1236	1814	150	0.94936708860759489	61	0	0	1.2190371777890162e-14	3.9096768460377797e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.00012406974999999999	1.993725e-05	1236	1805	152	0.96202531645569622	61	0	0	1.968171674279515e-14	5.4501112565173575e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.000241392	3.5595500000000002e-05	2405	3427	243	0.94552529182879375	82	0	0	5.3124238872259027e-14	4.7584826480758421e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_medium	spheroidal	0.40999999999999998	257	3715	0.00023615425000000001	3.5199749999999998e-05	2405	3427	243	0.94552529182879375	82	0	0	8.7389083851492739e-14	3.502484377786444e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_medium	spheroidal	0.67000000000000004	257	3715	0.00023822725000000001	3.5255e-05	2405	3430	242	0.94163424124513617	79	0	0	8.1098175298617474e-14	5.8416420137897254e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_medium	spheroidal	1.05	257	3715	0.00023405100000000001	3.576325e-05	2405	3430	242	0.94163424124513617	79	0	0	3.0978688980004143e-14	5.3562484450557969e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_medium	spheroidal	0.5	257	3715	0.00023447425000000001	3.5580500000000003e-05	2405	3427	243	0.94552529182879375	82	0	0	3.7964959913853107e-14	5.8805722699126572e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_medium	spheroidal	0.14999999999999999	257	3715	0.0002344515	3.5287499999999997e-05	2405	3427	243	0.94552529182879375	82	0	0	3.3863865658914952e-14	4.4911297125897018e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_large	spheroidal	0.17999999999999999	860	14554	0.00089004025000000001	0.00013612524999999999	9419	12437	833	0.96860465116279071	352	0	0	6.7418867205509083e-13	8.8785439886702567e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_large	spheroidal	0.40999999999999998	860	14554	0.001261238	0.00016207375	9419	12402	833	0.96860465116279071	352	0	0	3.2735563671221218e-13	6.3422206229718912e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_large	spheroidal	0.67000000000000004	860	14554	0.00100407225	0.00014642575000000001	9419	12427	832	0.96744186046511627	352	0	0	4.6441699222089528e-13	5.6699561108516747e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_large	spheroidal	1.05	860	14554	0.00099732474999999999	0.00015144025	9419	12437	836	0.97209302325581393	352	0	0	6.7479139179877514e-13	3.1695380561607124e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_large	spheroidal	0.80000000000000004	860	14554	0.0010071972499999999	0.00014764225	9419	12437	832	0.96744186046511627	352	0	0	4.0013760011240768e-13	7.8731290616481532e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_large	spheroidal	0.10000000000000001	860	14554	0.0009929082499999999	0.00014827325000000001	9419	12297	832	0.96744186046511627	352	0	0	3.041475688152572e-12	5.178930942159693e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_fluid_solid	spheroidal	0.17999999999999999	860	14554	0.00089584124999999995	0.000138942	9390	12962	772	0.89767441860465114	84	0	0	2.7269908041333787e-13	4.9445038072304189e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_fluid_solid	spheroidal	0.40999999999999998	860	14554	0.00089240624999999997	0.00013895925	9390	12962	787	0.91511627906976745	84	0	0	6.7548140861000083e-14	8.1014554862936463e-24	1	4
panel_1	perf	1	1	1	128	spheroidal_fluid_solid	spheroidal	0.67000000000000004	860	14554	0.00091042049999999995	0.00014032399999999999	9390	13043	807	0.93837209302325586	84	0	0	3.463036388860127e-14	8.9961666274458125e-24	1	4
panel_1	perf	1	1	1	128	spheroidal_fluid_solid	spheroidal	1.05	860	14554	0.00090508500000000003	0.00014025375	9390	13007	801	0.93139534883720931	84	0	0	5.4555341304802824e-14	4.762493995778828e-24	1	4
panel_1	perf	1	1	1	128	spheroidal_fluid_solid	spheroidal	0.10000000000000001	860	14554	0.00089357550000000003	0.00013875399999999999	9390	13018	771	0.89651162790697669	84	0	0	9.0208664577946585e-13	1.3417704107341159e-22	1	4
panel_1	perf	1	1	1	128	spheroidal_fluid_solid	spheroidal	0.5	860	14554	0.00089837499999999998	0.00014230674999999999	9390	12997	798	0.9279069767441861	87	0	0	5.6027585608440163e-14	6.3039535410120384e-24	1	4
panel_1	perf	1	1	1	128	spheroidal_max	spheroidal	0.17999999999999999	1610	27304	0.00166146625	0.00025878525000000001	17613	23579	1449	0.90000000000000002	145	0	0	5.3511444254133965e-13	7.5655052779683646e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_max	spheroidal	0.40999999999999998	1610	27304	0.0016889019999999999	0.00025962899999999999	17617	23653	1425	0.8850931677018633	145	0	0	1.1477230567838446e-13	1.4286460947746207e-23	1	4
panel_1	perf	1	1	1	128	spheroidal_max	spheroidal	0.67000000000000004	1610	27304	0.00167022175	0.00025875025	17617	23612	1450	0.90062111801242239	145	0	0	2.2612274372066888e-13	6.0228186073508109e-24	1	4
panel_1	perf	1	1	1	128	spheroidal_max	spheroidal	1.05	1610	27304	0.0016556050000000001	0.00025932875000000001	17617	23603	1464	0.90931677018633539	145	0	0	1.2832637755848364e-13	4.4282668504984401e-24	1	4
panel_1	perf	1	1	1	128	spheroidal_max	spheroidal	0.10000000000000001	1610	27304	0.0016520269999999999	0.00026078074999999999	17613	23579	1452	0.90186335403726703	145	0	0	2.8187009225346514e-12	2.4496733705907174e-22	1	4
panel_4	perf	1	4	1	128	radial_small	radial	0.17999999999999999	104	1024	5.7821249999999998e-05	1.5598249999999999e-05	564	930	100	0.96153846153846156	102	0	0	7.4674824168250526e-12	9.8934694128853456e-23	1	4
panel_4	perf	1	4	1	128	radial_small	radial	0.40999999999999998	104	1024	5.5382250000000003e-05	1.1396999999999999e-05	564	930	99	0.95192307692307687	101	0	0	1.0351541830729971e-11	8.6160267285709786e-23	1	4
panel_4	perf	1	4	1	128	radial_small	radial	0.67000000000000004	104	1024	5.5359999999999999e-05	1.1269250000000001e-05	564	930	99	0.95192307692307687	101	0	0	3.0378387053552334e-11	6.7348208152031448e-23	1	4
panel_4	perf	1	4	1	128	radial_small	radial	1.05	104	1024	5.5352249999999998e-05	1.124175e-05	564	930	99	0.95192307692307687	101	0	0	2.1857821563152314e-11	1.1442811035560842e-22	1	4
panel_4	perf	1	4	1	128	radial_small	radial	0.5	104	1024	5.5655500000000003e-05	1.13695e-05	564	930	99	0.95192307692307687	101	0	0	7.6852157616181045e-12	1.2198310541892391e-22	1	4
panel_4	perf	1	4	1	128	radial_small	radial	0.14999999999999999	104	1024	5.5167000000000002e-05	1.1206750000000001e-05	564	930	100	0.96153846153846156	102	0	0	8.4512640410744853e-12	8.5335568850916725e-23	1	4
panel_4	perf	1	4	1	128	toroidal_small	toroidal	0.17999999999999999	37	181	1.1735e-05	3.0947499999999999e-06	109	109	19	0.51351351351351349	2	0	0	1.1044052673094165e-29	6.9192730136769768e-17	1	4
panel_4	perf	1	4	1	128	toroidal_small	toroidal	0.40999999999999998	37	181	1.0876249999999999e-05	3.0695e-06	109	109	19	0.51351351351351349	2	0	0	5.2064819744586779e-29	3.3141747214606777e-17	1	4
panel_4	perf	1	4	1	128	toroidal_small	toroidal	0.67000000000000004	37	181	1.07635e-05	3.0595000000000001e-06	109	109	19	0.51351351351351349	2	0	0	1.5160909708209889e-28	1.0518158610747214e-16	1	4
panel_4	perf	1	4	1	128	toroidal_small	toroidal	1.05	37	181	1.07035e-05	3.0545000000000001e-06	109	109	19	0.51351351351351349	2	0	0	6.3108872417680944e-30	9.0499723575147937e-17	1	4
panel_4	perf	1	4	1	128	toroidal_small	toroidal	0.20000000000000001	37	181	1.125425e-05	3.0245e-06	109	109	19	0.51351351351351349	2	0	0	6.3619264884406741e-29	1.6197161038352034e-16	1	4
panel_4	perf	1	4	1	128	toroidal_small	toroidal	0.10000000000000001	37	181	1.0823500000000001e-05	3.0419999999999998e-06	109	109	19	0.51351351351351349	2	0	0	3.1568518521617029e-29	6.728811454027887e-17	1	4
panel_4	perf	1	4	1	128	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.000118331	2.0262749999999998e-05	1236	1805	152	0.96202531645569622	61	0	0	1.6950721533322481e-14	3.3306072167819954e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.00011092275	1.9649250000000002e-05	1236	1805	152	0.96202531645569622	61	0	0	1.4804245709684116e-14	4.0687675456073867e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.00010892475	1.9676750000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	1.7623590324131819e-14	3.9780235109522905e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_small	spheroidal	1.05	158	1906	0.00010993375	1.9939500000000001e-05	1236	1814	150	0.94936708860759489	61	0	0	1.5191550313487412e-14	4.6543841022367972e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.00010797574999999999	1.9922250000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	1.4244854779803433e-14	3.4653330493885854e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.0002172535	3.5703249999999997e-05	2405	3427	243	0.94552529182879375	82	0	0	5.4052989028246621e-14	4.3210535718866624e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_medium	spheroidal	0.40999999999999998	257	3715	0.00021379575000000001	3.4949749999999999e-05	2405	3427	243	0.94552529182879375	82	0	0	3.2833178683520667e-14	4.1193827730000777e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_medium	spheroidal	0.67000000000000004	257	3715	0.00021159999999999999	3.5212500000000002e-05	2405	3430	242	0.94163424124513617	79	0	0	4.1771326822671543e-14	7.177714062605658e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_medium	spheroidal	1.05	257	3715	0.00021146500000000001	3.5006999999999999e-05	2405	3430	242	0.94163424124513617	79	0	0	6.5620841980343355e-14	3.1427718257345976e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_medium	spheroidal	0.5	257	3715	0.00020875599999999999	3.5149749999999997e-05	2405	3427	243	0.94552529182879375	82	0	0	2.8012540432665391e-14	6.8237488219526252e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_medium	spheroidal	0.14999999999999999	257	3715	0.00021246125	3.4856749999999998e-05	2405	3427	243	0.94552529182879375	82	0	0	4.7837865836396755e-14	4.2613273843114871e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_large	spheroidal	0.17999999999999999	860	14554	0.00081300800000000005	0.00013554925	9419	12437	833	0.96860465116279071	352	0	0	6.6068625303163779e-13	5.6229653310435597e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_large	spheroidal	0.40999999999999998	860	14554	0.00080329100000000003	0.00013512375	9419	12402	833	0.96860465116279071	352	0	0	5.0980460538075752e-13	6.2319690239918198e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_large	spheroidal	0.67000000000000004	860	14554	0.00080402450000000003	0.00013583725000000001	9419	12427	832	0.96744186046511627	352	0	0	4.3551400334143533e-13	9.666979757115459e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_large	spheroidal	1.05	860	14554	0.0007885015	0.00013541424999999999	9419	12437	836	0.97209302325581393	352	0	0	5.5953572585432128e-13	5.7706349116003441e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_large	spheroidal	0.80000000000000004	860	14554	0.00078361675000000004	0.00013561199999999999	9419	12437	832	0.96744186046511627	352	0	0	5.6463650076565371e-13	4.7159886248953585e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_large	spheroidal	0.10000000000000001	860	14554	0.00078040450000000001	0.000134976	9419	12297	832	0.96744186046511627	352	0	0	9.3149132027334019e-13	5.0828728869917187e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_fluid_solid	spheroidal	0.17999999999999999	860	14554	0.00084768449999999998	0.000138689	9390	12962	772	0.89767441860465114	84	0	0	1.8788670470775112e-13	5.4664023380310405e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_fluid_solid	spheroidal	0.40999999999999998	860	14554	0.00082778500000000004	0.00013963024999999999	9390	12962	787	0.91511627906976745	84	0	0	6.8361339870125787e-14	7.3012924589713075e-24	1	4
panel_4	perf	1	4	1	128	spheroidal_fluid_solid	spheroidal	0.67000000000000004	860	14554	0.00086290724999999997	0.00014030875	9390	13043	807	0.93837209302325586	84	0	0	6.6646887320070276e-14	4.6495092363187059e-24	1	4
panel_4	perf	1	4	1	128	spheroidal_fluid_solid	spheroidal	1.05	860	14554	0.00085547875000000005	0.00013966025000000001	9390	13007	801	0.93139534883720931	84	0	0	2.4899190794909292e-14	4.508604873975906e-24	1	4
panel_4	perf	1	4	1	128	spheroidal_fluid_solid	spheroidal	0.10000000000000001	860	14554	0.00083935474999999999	0.000140667	9390	13018	771	0.89651162790697669	84	0	0	5.1526998442299584e-13	1.3919857111721353e-22	1	4
panel_4	perf	1	4	1	128	spheroidal_fluid_solid	spheroidal	0.5	860	14554	0.00084336299999999997	0.000142199	9390	12997	798	0.9279069767441861	87	0	0	6.6049735590692063e-14	6.8708382147810307e-24	1	4
panel_4	perf	1	4	1	128	spheroidal_max	spheroidal	0.17999999999999999	1610	27304	0.00155365075	0.00025865775000000001	17613	23579	1449	0.90000000000000002	145	0	0	6.1236737573072819e-13	6.2437335846735155e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_max	spheroidal	0.40999999999999998	1610	27304	0.00160661225	0.00025859249999999999	17617	23653	1425	0.8850931677018633	145	0	0	1.364073797293953e-13	1.1360179008916858e-23	1	4
panel_4	perf	1	4	1	128	spheroidal_max	spheroidal	0.67000000000000004	1610	27304	0.001581427	0.00026148674999999999	17617	23612	1450	0.90062111801242239	145	0	0	1.4021869950051492e-13	6.3783018175570425e-24	1	4
panel_4	perf	1	4	1	128	spheroidal_max	spheroidal	1.05	1610	27304	0.0015556585000000001	0.00025839724999999998	17617	23603	1464	0.90931677018633539	145	0	0	1.7385514686868664e-13	5.7884525317167579e-24	1	4
panel_4	perf	1	4	1	128	spheroidal_max	spheroidal	0.10000000000000001	1610	27304	0.001546728	0.00025769124999999997	17613	23579	1452	0.90186335403726703	145	0	0	1.4643226998030455e-12	2.785695673248959e-22	1	4
panel_8	perf	1	8	1	128	radial_small	radial	0.17999999999999999	104	1024	5.972875e-05	1.166e-05	564	930	99	0.95192307692307687	101	0	0	2.2280195924033642e-11	8.6471984970165051e-23	1	4
panel_8	perf	1	8	1	128	radial_small	radial	0.40999999999999998	104	1024	5.7798750000000003e-05	1.1592250000000001e-05	564	930	99	0.95192307692307687	101	0	0	1.2764912411926079e-11	9.6322661746684857e-23	1	4
panel_8	perf	1	8	1	128	radial_small	radial	0.67000000000000004	104	1024	5.8799999999999999e-05	1.1497e-05	564	930	100	0.96153846153846156	102	0	0	6.4796842056682553e-12	1.1640645638947638e-22	1	4
panel_8	perf	1	8	1	128	radial_small	radial	1.05	104	1024	5.9833999999999997e-05	1.162975e-05	564	930	100	0.96153846153846156	102	0	0	2.4539917317657011e-11	8.5374271813188031e-23	1	4
panel_8	perf	1	8	1	128	radial_small	radial	0.5	104	1024	5.7878750000000002e-05	1.1549750000000001e-05	564	930	99	0.95192307692307687	101	0	0	1.8450829583060894e-11	9.6599456458609275e-23	1	4
panel_8	perf	1	8	1	128	radial_small	radial	0.14999999999999999	104	1024	5.7938749999999998e-05	1.154725e-05	564	930	99	0.95192307692307687	101	0	0	7.3779414726552576e-12	7.3114121758163645e-23	1	4
panel_8	perf	1	8	1	128	toroidal_small	toroidal	0.17999999999999999	37	181	1.187025e-05	3.2747499999999999e-06	109	109	19	0.51351351351351349	2	0	0	8.0108482698652495e-30	6.988201161127041e-17	1	4
panel_8	perf	1	8	1	128	toroidal_small	toroidal	0.40999999999999998	37	181	1.1029000000000001e-05	3.0819999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	4.5405119069854345e-17	1	4
panel_8	perf	1	8	1	128	toroidal_small	toroidal	0.67000000000000004	37	181	1.10365e-05	3.0869999999999998e-06	109	109	19	0.51351351351351349	2	0	0	3.1799999727239549e-30	1.0183205480076424e-16	1	4
panel_8	perf	1	8	1	128	toroidal_small	toroidal	1.05	37	181	1.10015e-05	3.0745e-06	109	109	19	0.51351351351351349	2	0	0	1.5777218104420236e-30	9.0355074117156169e-17	1	4
panel_8	perf	1	8	1	128	toroidal_small	toroidal	0.20000000000000001	37	181	1.123425e-05	3.0672500000000002e-06	109	109	19	0.51351351351351349	2	0	0	5.539231815482609e-30	1.3321088766132244e-16	1	4
panel_8	perf	1	8	1	128	toroidal_small	toroidal	0.10000000000000001	37	181	1.1001250000000001e-05	3.0745e-06	109	109	19	0.51351351351351349	2	0	0	0	6.5223763894321822e-17	1	4
panel_8	perf	1	8	1	128	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.00012417725	2.00825e-05	1236	1805	152	0.96202531645569622	61	0	0	1.9442862182264481e-14	6.1535597658258016e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.000116814	1.9799499999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	1.4861431403492101e-14	6.1299608906940551e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.00011220475	1.9726749999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	2.9038629163722031e-14	7.8328645506478468e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_small	spheroidal	1.05	158	1906	0.00011302325	1.986475e-05	1236	1814	150	0.94936708860759489	61	0	0	3.6842022114172846e-15	3.7111163530275801e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.00011181899999999999	1.967925e-05	1236	1805	152	0.96202531645569622	61	0	0	1.1866783148683379e-14	3.5364196958215292e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.00022848275	3.523e-05	2405	3427	243	0.94552529182879375	82	0	0	2.016085039206312e-14	4.2504716866524536e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_medium	spheroidal	0.40999999999999998	257	3715	0.00021976474999999999	3.511725e-05	2405	3427	243	0.94552529182879375	82	0	0	5.7330444430822388e-14	4.0441927012630728e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_medium	spheroidal	0.67000000000000004	257	3715	0.00022151475000000001	3.5510499999999998e-05	2405	3430	242	0.94163424124513617	79	0	0	5.19582899076886e-14	7.8662367135148991e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_medium	spheroidal	1.05	257	3715	0.00021733625	3.4776749999999999e-05	2405	3430	242	0.94163424124513617	79	0	0	5.8281381906843122e-14	5.5810816133967779e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_medium	spheroidal	0.5	257	3715	0.00021606174999999999	3.48995e-05	2405	3427	243	0.94552529182879375	82	0	0	2.8401966339751449e-14	6.2069478263436343e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_medium	spheroidal	0.14999999999999999	257	3715	0.00021887600000000001	3.4841749999999999e-05	2405	3427	243	0.94552529182879375	82	0	0	1.8072702071975188e-14	6.5045490495576553e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_large	spheroidal	0.17999999999999999	860	14554	0.0008546475	0.00013556199999999999	9419	12437	833	0.96860465116279071	352	0	0	1.0506358699289366e-12	7.0334785842145445e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_large	spheroidal	0.40999999999999998	860	14554	0.00085109949999999997	0.00013557949999999999	9419	12402	833	0.96860465116279071	352	0	0	4.8719835999356666e-13	5.1346980950217639e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_large	spheroidal	0.67000000000000004	860	14554	0.00084267200000000004	0.00013517875	9419	12427	832	0.96744186046511627	352	0	0	5.1002096143735668e-13	4.2880981667699585e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_large	spheroidal	1.05	860	14554	0.00084331800000000002	0.00013543925000000001	9419	12437	836	0.97209302325581393	352	0	0	5.6336668637646634e-13	7.3221686305301088e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_large	spheroidal	0.80000000000000004	860	14554	0.00083375625000000004	0.00013541399999999999	9419	12437	832	0.96744186046511627	352	0	0	4.4650663615606906e-13	7.0540637188332463e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_large	spheroidal	0.10000000000000001	860	14554	0.00081870149999999997	0.00013485075000000001	9419	12297	832	0.96744186046511627	352	0	0	1.410228307973458e-12	5.5188749630468309e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_fluid_solid	spheroidal	0.17999999999999999	860	14554	0.00089631200000000002	0.00013819825	9390	12962	772	0.89767441860465114	84	0	0	1.8099613783797444e-13	4.4885775784564624e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_fluid_solid	spheroidal	0.40999999999999998	860	14554	0.00088602175	0.00013881175000000001	9390	12962	787	0.91511627906976745	84	0	0	5.9390445587739368e-14	9.7825556785019715e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_fluid_solid	spheroidal	0.67000000000000004	860	14554	0.00092122924999999995	0.00014123774999999999	9390	13043	807	0.93837209302325586	84	0	0	2.5043189249733934e-14	6.3969672455919926e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_fluid_solid	spheroidal	1.05	860	14554	0.00091351500000000005	0.00013985825000000001	9390	13007	801	0.93139534883720931	84	0	0	3.9384473780656324e-14	4.0392130828336167e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_fluid_solid	spheroidal	0.10000000000000001	860	14554	0.00089731849999999998	0.00013919725000000001	9390	13018	771	0.89651162790697669	84	0	0	6.7261456801841197e-13	1.2079129944622721e-22	1	4
panel_8	perf	1	8	1	128	spheroidal_fluid_solid	spheroidal	0.5	860	14554	0.00089999500000000001	0.000140066	9390	12997	798	0.9279069767441861	87	0	0	3.8176432808636304e-14	7.4674447663182196e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_max	spheroidal	0.17999999999999999	1610	27304	0.001664741	0.00025671724999999998	17613	23579	1449	0.90000000000000002	145	0	0	4.0968402244259441e-13	6.5632535697888786e-23	1	4
panel_8	perf	1	8	1	128	spheroidal_max	spheroidal	0.40999999999999998	1610	27304	0.0017369862499999999	0.00026020224999999999	17617	23653	1425	0.8850931677018633	145	0	0	1.7647209935376404e-13	8.6798389205616946e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_max	spheroidal	0.67000000000000004	1610	27304	0.00170140825	0.00026132175	17617	23612	1450	0.90062111801242239	145	0	0	2.4989000282014149e-13	4.7688751126743679e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_max	spheroidal	1.05	1610	27304	0.00166317125	0.00026262349999999998	17617	23603	1464	0.90931677018633539	145	0	0	1.9863921906699829e-13	4.2460900067141781e-24	1	4
panel_8	perf	1	8	1	128	spheroidal_max	spheroidal	0.10000000000000001	1610	27304	0.0016584092500000001	0.00025886274999999999	17613	23579	1452	0.90186335403726703	145	0	0	1.6678494727057169e-12	2.1753069194872111e-22	1	4
panel_32	perf	1	32	1	128	radial_small	radial	0.17999999999999999	104	1024	6.7921250000000006e-05	1.1422e-05	564	930	100	0.96153846153846156	102	0	0	8.8337929871857757e-12	5.9657592159478393e-23	1	4
panel_32	perf	1	32	1	128	radial_small	radial	0.40999999999999998	104	1024	6.6383750000000003e-05	1.127925e-05	564	930	99	0.95192307692307687	101	0	0	3.0513449396376588e-11	1.0316526208828323e-22	1	4
panel_32	perf	1	32	1	128	radial_small	radial	0.67000000000000004	104	1024	6.5963249999999996e-05	1.1269250000000001e-05	564	930	100	0.96153846153846156	102	0	0	1.4789861443436704e-11	9.3164364501152885e-23	1	4
panel_32	perf	1	32	1	128	radial_small	radial	1.05	104	1024	6.8051249999999993e-05	1.131675e-05	564	930	99	0.95192307692307687	101	0	0	8.5828620215562965e-12	5.7846966700624679e-23	1	4
panel_32	perf	1	32	1	128	radial_small	radial	0.5	104	1024	6.6233499999999995e-05	1.1311999999999999e-05	564	930	99	0.95192307692307687	101	0	0	1.0324337536547459e-11	1.0296905272432242e-22	1	4
panel_32	perf	1	32	1	128	radial_small	radial	0.14999999999999999	104	1024	6.5735249999999997e-05	1.1239249999999999e-05	564	930	100	0.96153846153846156	102	0	0	1.8993702602416836e-11	1.1007467501483357e-22	1	4
panel_32	perf	1	32	1	128	toroidal_small	toroidal	0.17999999999999999	37	181	1.40185e-05	3.1395000000000002e-06	109	109	19	0.51351351351351349	2	0	0	4.3198070020243404e-29	6.5636674713523005e-17	1	4
panel_32	perf	1	32	1	128	toroidal_small	toroidal	0.40999999999999998	37	181	1.3652750000000001e-05	3.0794999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	4.5405119069854345e-17	1	4
